,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time,k_shape_clusters,k_means_softdtw_clusters
31,31,31,3,569.84551,721,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
32,32,32,3,569.84551,690,2,0,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
33,33,33,1,569.84551,938,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
34,34,34,0,569.84551,774,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
35,35,35,1,569.84551,939,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
36,36,36,2,569.84551,784,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
37,37,37,0,569.84551,802,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
38,38,38,1,569.84551,1082,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
39,39,39,3,569.84551,948,2,2,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
40,40,40,0,569.84551,840,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
41,41,41,3,569.84551,784,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
42,42,42,3,569.84551,802,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
43,43,43,1,569.84551,880,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,2
44,44,44,2,569.84551,1096,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
45,45,45,3,569.84551,955,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
46,46,46,3,569.84551,826,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
47,47,47,0,569.84551,1108,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
48,48,48,1,569.84551,922,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
49,49,49,1,569.84551,974,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
50,50,50,2,569.84551,735,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
51,51,51,2,569.84551,1118,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
52,52,52,2,569.84551,723,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
53,53,53,3,569.84551,1007,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
54,54,54,2,569.84551,873,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
55,55,55,1,569.84551,1019,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
56,56,56,3,569.84551,753,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
57,57,57,0,569.84551,848,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
58,58,58,1,569.84551,882,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
59,59,59,0,569.84551,1007,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
60,60,60,0,569.84551,992,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,0
61,61,61,1,569.84551,1122,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
62,62,62,1,569.84551,759,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
63,63,63,2,569.84551,847,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
64,64,64,1,569.84551,805,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
65,65,65,0,569.84551,920,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
66,66,66,1,569.84551,933,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
67,67,67,2,569.84551,745,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
68,68,68,2,569.84551,724,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,1
69,69,69,2,569.84551,732,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
70,70,70,3,569.84551,811,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
71,71,71,0,569.84551,948,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
72,72,72,2,569.84551,975,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
73,73,73,3,569.84551,1039,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
74,74,74,1,569.84551,781,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
75,75,75,1,569.84551,886,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
76,76,76,1,569.84551,829,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
77,77,77,2,569.84551,915,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
78,78,78,3,569.84551,1030,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
79,79,79,2,569.84551,970,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
80,80,80,0,569.84551,749,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
81,81,81,1,569.84551,971,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
82,82,82,3,569.84551,826,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
83,83,83,1,569.84551,760,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
84,84,84,3,569.84551,912,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
85,85,85,3,569.84551,923,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
86,86,86,3,569.84551,710,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
87,87,87,3,569.84551,760,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
88,88,88,2,569.84551,831,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
89,89,89,3,569.84551,724,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
90,90,90,1,569.84551,809,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
91,91,91,2,569.84551,1008,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
92,92,92,1,569.84551,712,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
93,93,93,2,569.84551,1022,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
94,94,94,2,569.84551,937,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
95,95,95,2,569.84551,607,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
96,96,96,0,569.84551,844,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,1
97,97,97,3,569.84551,722,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
98,98,98,2,569.84551,760,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
99,99,99,1,569.84551,983,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
100,100,100,3,569.84551,667,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
101,101,101,2,569.84551,827,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
102,102,102,3,569.84551,828,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
103,103,103,2,569.84551,782,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
104,104,104,3,569.84551,736,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
105,105,105,2,569.84551,1092,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,0
106,106,106,0,569.84551,984,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
107,107,107,1,569.84551,886,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,1
108,108,108,3,569.84551,893,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
109,109,109,2,569.84551,775,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
110,110,110,3,569.84551,713,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
111,111,111,2,569.84551,846,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
112,112,112,2,569.84551,1066,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
113,113,113,3,569.84551,776,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
114,114,114,1,569.84551,1126,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
115,115,115,2,569.84551,986,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
116,116,116,2,569.84551,946,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
117,117,117,0,569.84551,777,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
118,118,118,3,569.84551,756,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
119,119,119,3,569.84551,927,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
120,120,120,3,569.84551,710,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
121,121,121,3,569.84551,698,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
122,122,122,0,569.84551,951,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
123,123,123,1,569.84551,860,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
124,124,124,1,569.84551,943,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
125,125,125,3,569.84551,1127,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
126,126,126,1,569.84551,738,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
127,127,127,0,569.84551,840,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
128,128,128,3,569.84551,823,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
129,129,129,0,569.84551,815,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
130,130,130,1,569.84551,994,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
131,131,131,3,569.84551,1142,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
132,132,132,0,569.84551,857,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
133,133,133,0,569.84551,1110,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
134,134,134,2,569.84551,720,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
135,135,135,3,569.84551,1098,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
136,136,136,0,569.84551,1123,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
137,137,137,2,569.84551,754,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,0
138,138,138,1,569.84551,1087,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
139,139,139,3,569.84551,803,0,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
140,140,140,1,569.84551,895,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
141,141,141,0,569.84551,1083,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
142,142,142,2,569.84551,979,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
143,143,143,1,569.84551,892,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
144,144,144,0,569.84551,713,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
145,145,145,3,569.84551,913,2,0,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
146,146,146,1,569.84551,1032,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
147,147,147,2,569.84551,899,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
148,148,148,1,569.84551,731,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
149,149,149,1,569.84551,708,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
150,150,150,3,569.84551,932,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,0
151,151,151,2,569.84551,958,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
152,152,152,1,569.84551,707,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
153,153,153,1,569.84551,879,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
154,154,154,2,569.84551,722,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
155,155,155,3,569.84551,976,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
156,156,156,1,569.84551,703,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
157,157,157,2,569.84551,1136,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
158,158,158,3,569.84551,739,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
159,159,159,3,569.84551,904,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,3,3
160,160,160,1,569.84551,834,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
161,161,161,2,569.84551,1001,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
162,162,162,0,569.84551,710,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
163,163,163,1,569.84551,988,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
164,164,164,2,569.84551,715,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
165,165,165,0,569.84551,849,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
166,166,166,1,569.84551,1041,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
167,167,167,2,569.84551,1093,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
168,168,168,3,569.84551,856,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
169,169,169,0,569.84551,937,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
170,170,170,0,569.84551,861,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
171,171,171,1,569.84551,991,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
172,172,172,1,569.84551,730,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
173,173,173,3,569.84551,843,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
174,174,174,2,569.84551,1040,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
175,175,175,0,569.84551,1068,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
176,176,176,1,569.84551,696,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
177,177,177,0,569.84551,866,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
178,178,178,3,569.84551,797,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
179,179,179,1,569.84551,948,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
180,180,180,1,569.84551,969,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
181,181,181,3,569.84551,746,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
182,182,182,1,569.84551,837,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
183,183,183,2,569.84551,848,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
184,184,184,2,569.84551,822,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
185,185,185,1,569.84551,1023,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
186,186,186,0,569.84551,756,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
187,187,187,3,569.84551,853,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
188,188,188,0,569.84551,874,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
189,189,189,1,569.84551,800,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
190,190,190,3,569.84551,749,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
191,191,191,1,569.84551,874,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
192,192,192,0,569.84551,829,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
193,193,193,3,569.84551,756,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
194,194,194,1,569.84551,885,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
195,195,195,2,569.84551,844,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
196,196,196,3,569.84551,1017,3,0,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
197,197,197,1,569.84551,779,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
198,198,198,3,569.84551,1114,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
199,199,199,0,569.84551,715,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
200,200,200,2,569.84551,877,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
201,201,201,2,569.84551,931,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
202,202,202,3,569.84551,787,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
203,203,203,2,569.84551,810,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,1
204,204,204,1,569.84551,759,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
205,205,205,2,569.84551,851,3,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
206,206,206,0,569.84551,1090,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,2
207,207,207,1,569.84551,919,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
208,208,208,1,569.84551,1027,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,2
209,209,209,0,569.84551,951,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,3
210,210,210,0,569.84551,745,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
211,211,211,0,569.84551,872,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
212,212,212,3,569.84551,1146,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
213,213,213,3,569.84551,784,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,3
214,214,214,1,569.84551,682,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,1
215,215,215,0,569.84551,1110,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
216,216,216,0,569.84551,881,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
217,217,217,0,569.84551,697,0,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,3,2
218,218,218,1,569.84551,812,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
219,219,219,2,569.84551,797,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
220,220,220,3,569.84551,1079,1,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,2
221,221,221,2,569.84551,799,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
222,222,222,3,569.84551,825,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,3
223,223,223,1,569.84551,1081,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,2
224,224,224,3,569.84551,1140,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,1
225,225,225,3,569.84551,721,1,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
226,226,226,3,569.84551,971,2,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
227,227,227,1,569.84551,839,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
228,228,228,0,569.84551,778,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,0
229,229,229,1,569.84551,1005,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,2
230,230,230,2,569.84551,793,3,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
231,231,231,0,569.84551,952,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
232,232,232,0,569.84551,717,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
233,233,233,3,569.84551,866,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,0
234,234,234,0,569.84551,721,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
235,235,235,0,569.84551,755,3,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
236,236,236,2,569.84551,756,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
237,237,237,2,569.84551,883,1,3,144213.64273,-1,145961.60025,0,144617.0765,-1,145105.75705,0,1
238,238,238,2,569.84551,1060,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
239,239,239,3,569.84551,1044,2,3,144213.64273,-1,145961.60025,2,144617.0765,-1,145105.75705,0,3
240,240,240,2,569.84551,708,2,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
241,241,241,2,569.84551,1043,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,0
242,242,242,2,569.84551,842,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,3,3
243,243,243,2,569.84551,707,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,1
244,244,244,3,569.84551,783,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,3,0
245,245,245,3,569.84551,810,3,3,144213.64273,-1,145961.60025,1,144617.0765,-1,145105.75705,0,3
246,246,246,3,569.84551,820,0,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
247,247,247,0,569.84551,711,2,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,0
248,248,248,1,569.84551,1124,1,3,144213.64273,-1,145961.60025,3,144617.0765,-1,145105.75705,0,3
