,cluster_id,cluster_cohortney
335,0,0
336,2,4
337,7,5
338,3,4
339,6,4
340,2,4
341,8,4
342,7,4
343,7,4
344,3,4
345,7,4
346,0,4
347,6,4
348,2,6
349,2,4
350,8,4
351,5,4
352,3,6
353,3,1
354,8,6
355,5,3
356,3,6
357,7,6
358,6,6
359,1,6
360,3,6
361,7,6
362,5,6
363,2,6
364,5,0
365,6,6
366,8,6
367,6,6
368,6,4
369,1,6
370,2,5
371,6,6
372,7,3
373,7,6
374,2,6
375,7,6
376,7,4
377,5,6
378,3,6
379,7,6
380,8,2
381,3,6
382,3,6
383,8,1
384,5,6
385,4,0
386,7,6
387,8,6
388,2,6
389,7,2
390,6,6
391,6,5
392,1,6
393,8,6
394,8,6
395,2,6
396,5,3
397,3,5
398,7,6
399,1,6
400,4,6
401,1,6
402,3,6
403,2,6
404,8,6
405,2,6
406,8,6
407,7,6
408,1,6
409,1,6
410,2,6
411,8,6
412,8,1
413,2,6
414,7,6
415,0,4
416,3,4
417,8,2
418,6,2
419,5,5
420,8,2
421,8,2
422,2,4
423,8,4
424,3,2
425,4,2
426,6,1
427,2,2
428,4,2
429,2,4
430,6,2
431,3,4
432,8,0
433,3,4
434,4,2
435,2,6
436,8,2
437,4,2
438,7,2
439,1,2
440,7,3
441,0,2
442,3,2
443,3,1
444,7,2
445,7,2
446,0,2
447,7,5
448,7,3
449,4,3
450,6,3
451,1,3
452,2,5
453,1,3
454,6,3
455,5,2
456,7,6
457,3,2
458,6,2
459,2,3
460,6,3
461,3,0
462,0,6
463,2,4
464,8,3
465,8,3
466,2,2
467,3,3
468,8,3
469,3,3
470,0,3
471,8,3
472,4,6
473,8,6
474,1,1
475,3,3
476,1,3
477,6,3
478,7,3
479,2,3
480,3,4
481,5,4
482,3,1
483,2,4
484,6,1
485,6,4
486,6,6
487,8,4
488,2,3
489,7,0
490,4,4
491,8,1
492,8,2
493,6,4
494,6,4
495,5,4
496,8,4
497,2,3
498,1,4
499,1,4
500,1,4
501,1,4
502,4,5
503,8,4
504,7,4
505,6,3
506,7,4
507,7,4
508,2,4
509,6,4
510,3,4
511,7,4
512,0,5
513,8,6
514,8,5
515,8,5
516,6,5
517,3,5
518,1,2
519,1,5
520,3,5
521,2,4
522,5,4
523,4,5
524,3,5
525,4,3
526,8,5
527,8,5
528,2,2
529,3,5
530,8,1
531,5,5
532,7,2
533,8,5
534,8,0
535,2,5
536,8,5
537,3,2
538,3,5
539,4,5
540,1,5
541,0,5
542,7,5
543,7,5
544,7,3
545,8,3
546,1,3
547,4,6
548,6,3
549,2,2
550,6,2
551,8,4
552,2,0
553,2,3
554,2,5
555,7,3
556,6,6
557,4,3
558,2,2
559,0,3
560,8,3
561,7,3
562,1,1
563,6,3
564,4,3
565,7,3
566,8,2
567,4,3
568,7,3
569,1,3
570,7,3
571,6,6
572,7,2
573,0,3
574,6,3
575,2,3
576,3,2
577,2,5
578,2,2
579,8,1
580,2,3
581,6,4
582,8,3
583,3,2
584,8,6
585,2,2
586,7,2
587,1,6
588,1,2
589,1,0
590,2,2
591,7,2
592,3,2
593,8,2
594,0,2
595,7,2
596,2,2
597,3,6
598,7,2
599,7,2
600,6,2
601,7,2
602,3,2
603,4,2
604,7,2
605,1,2
606,6,6
607,2,2
608,7,6
609,8,6
610,3,6
611,8,0
612,2,1
613,8,3
614,6,2
615,8,6
616,2,6
617,2,3
618,7,4
619,8,6
620,7,3
621,8,6
622,2,3
623,6,6
624,1,6
625,1,6
626,8,6
627,6,6
628,7,6
629,4,5
630,0,6
631,7,6
632,0,6
633,2,4
634,4,4
635,7,6
636,6,6
637,8,4
638,8,6
639,2,5
640,8,3
641,4,3
642,5,3
643,3,5
644,7,3
645,8,3
646,8,2
647,3,2
648,8,3
649,6,3
650,7,3
651,6,3
652,3,3
653,1,3
654,2,6
655,2,1
656,5,3
657,1,3
658,6,3
659,4,6
660,8,3
661,8,3
662,2,3
663,8,3
664,2,3
665,7,3
666,7,3
667,6,3
668,8,3
669,0,3
670,3,4
671,2,0
672,8,6
673,8,6
674,8,6
675,3,6
676,3,6
677,7,6
678,4,5
679,7,6
680,6,1
681,7,6
682,0,6
683,2,2
684,8,0
685,8,5
686,2,6
687,3,6
688,7,6
689,1,5
690,6,5
691,1,6
692,7,6
693,2,6
694,1,6
695,1,4
696,8,4
697,6,6
698,2,6
699,5,6
700,1,3
701,7,6
702,6,6
703,7,6
704,3,0
705,7,0
706,7,0
707,1,0
708,3,0
709,2,4
710,7,0
711,7,0
712,2,2
713,3,0
714,3,0
715,7,0
716,7,3
717,5,0
718,3,5
719,7,0
720,6,0
721,1,3
722,1,1
723,1,2
724,2,0
725,5,0
726,7,0
727,5,0
728,5,0
729,5,0
730,2,6
731,2,6
732,1,0
733,6,0
734,0,0
735,7,0
736,2,2
737,5,2
738,8,2
739,6,3
740,7,2
741,7,2
742,0,2
743,4,2
744,4,2
745,8,2
746,4,2
747,0,2
748,1,2
749,2,2
750,2,2
751,2,2
752,8,5
753,1,0
754,7,2
755,1,2
756,8,2
757,3,2
758,7,2
759,7,2
760,7,4
761,0,2
762,7,1
763,1,2
764,8,2
765,7,2
766,7,6
767,7,2
768,0,6
769,3,2
770,2,6
771,2,6
772,2,6
773,3,4
774,8,2
775,1,6
776,8,6
777,8,6
778,8,5
779,7,3
780,8,6
781,6,6
782,6,6
783,7,6
784,4,6
785,8,6
786,2,6
787,7,6
788,6,6
789,8,6
790,1,1
791,2,6
792,7,6
793,6,6
794,0,6
795,0,6
796,6,6
797,6,0
798,2,4
799,8,6
800,5,3
801,8,0
802,7,4
803,3,4
804,6,1
805,4,6
806,2,4
807,5,4
808,2,6
809,7,6
810,3,6
811,1,0
812,1,6
813,2,6
814,8,4
815,2,4
816,8,4
817,2,6
818,7,4
819,1,4
820,8,6
821,7,2
822,7,4
823,1,5
824,8,6
825,0,6
826,3,6
827,8,6
828,2,4
829,0,4
830,3,0
831,5,6
832,7,4
833,8,4
834,2,4
835,6,4
836,7,4
837,7,4
838,8,3
839,0,4
840,8,4
841,7,4
842,7,4
843,2,4
844,7,4
845,1,4
846,1,4
847,6,4
848,2,4
849,5,2
850,7,0
851,4,4
852,6,1
853,3,4
854,7,6
855,6,4
856,7,3
857,1,4
858,7,4
859,7,2
860,8,5
861,1,4
862,5,4
863,3,4
864,8,3
865,7,3
866,0,3
867,5,3
868,6,3
869,7,3
870,8,1
871,7,3
872,5,6
873,0,3
874,7,3
875,7,3
876,2,3
877,7,3
878,2,1
879,2,3
880,5,3
881,8,3
882,0,3
883,2,0
884,1,3
885,7,2
886,6,3
887,7,4
888,7,5
889,3,0
890,0,3
891,3,4
892,8,3
893,7,3
894,6,4
895,8,4
896,3,4
897,0,2
898,7,4
899,0,4
900,8,4
901,8,1
902,6,4
903,7,0
904,4,3
905,5,4
906,2,4
907,6,4
908,0,4
909,0,4
910,3,5
911,1,3
912,8,4
913,7,1
914,7,4
915,7,4
916,5,6
917,5,4
918,1,1
919,2,1
920,1,4
921,7,4
922,6,4
923,6,4
924,1,4
925,1,4
926,5,4
927,4,1
928,2,2
929,2,2
930,8,2
931,6,2
932,3,2
933,8,3
934,7,0
935,4,2
936,2,6
937,2,2
938,6,2
939,4,5
940,4,2
941,7,2
942,4,1
943,7,2
944,0,2
945,6,2
946,3,2
947,4,2
948,6,2
949,3,2
950,6,2
951,6,2
952,6,1
953,8,3
954,8,2
955,1,4
956,8,2
957,5,2
958,7,4
959,1,2
960,2,1
961,2,3
962,6,1
963,1,1
964,2,1
965,8,3
966,2,1
967,8,1
968,5,4
969,2,1
970,6,1
971,4,1
972,5,1
973,7,1
974,1,1
975,7,1
976,1,0
977,2,1
978,7,1
979,4,2
980,7,1
981,3,1
982,1,1
983,7,1
984,7,1
985,2,6
986,8,1
987,6,1
988,7,1
989,4,3
990,8,1
991,7,5
992,7,5
993,0,5
994,0,5
995,4,5
996,4,0
997,1,5
998,2,5
999,3,2
1000,5,5
1001,7,5
1002,6,5
1003,7,4
1004,1,5
1005,6,5
1006,6,5
1007,6,0
1008,7,5
1009,2,5
1010,6,5
1011,3,3
1012,0,5
1013,8,5
1014,7,1
1015,1,5
1016,1,4
1017,7,5
1018,8,5
1019,0,5
1020,6,5
1021,8,5
1022,4,5
1023,1,6
1024,2,0
1025,4,6
1026,6,6
1027,1,6
1028,7,6
1029,1,6
1030,7,5
1031,6,6
1032,7,6
1033,2,6
1034,0,6
1035,1,3
1036,7,2
1037,1,6
1038,1,6
1039,2,6
1040,6,1
1041,2,6
1042,7,6
1043,7,6
1044,7,6
1045,5,6
1046,7,6
1047,7,6
1048,6,4
1049,2,6
1050,7,6
1051,1,6
1052,5,6
1053,8,6
1054,1,6
1055,3,6
1056,3,0
1057,2,4
1058,8,5
1059,4,5
1060,3,5
1061,7,5
1062,2,5
1063,8,5
1064,2,5
1065,3,5
1066,5,5
1067,5,5
1068,7,5
1069,5,5
1070,8,1
1071,6,6
1072,8,5
1073,0,5
1074,6,5
1075,6,5
1076,3,5
1077,2,5
1078,8,5
1079,8,0
1080,0,3
1081,2,5
1082,7,5
1083,2,1
1084,4,2
1085,6,5
1086,8,5
1087,1,5
1088,2,1
1089,8,1
1090,6,1
1091,8,1
1092,7,5
1093,4,4
1094,2,5
1095,2,1
1096,1,0
1097,8,2
1098,8,2
1099,0,3
1100,6,6
1101,7,1
1102,8,1
1103,8,1
1104,5,1
1105,3,1
1106,4,2
1107,3,1
1108,3,2
1109,4,1
1110,3,1
1111,5,1
1112,1,2
1113,8,1
1114,5,2
1115,3,1
1116,2,1
1117,2,2
1118,7,2
1119,7,1
1120,2,4
1121,7,1
1122,6,4
1123,7,4
1124,7,4
1125,6,4
1126,0,4
1127,6,6
1128,6,4
1129,0,4
1130,7,4
1131,6,4
1132,2,4
1133,1,6
1134,3,4
1135,7,4
1136,6,4
1137,1,4
1138,5,4
1139,1,0
1140,5,5
1141,7,2
1142,6,1
1143,1,6
1144,0,4
1145,7,4
1146,6,4
1147,7,0
1148,8,0
1149,2,3
1150,8,4
1151,2,1
1152,0,1
1153,3,1
1154,3,2
1155,8,1
1156,7,1
1157,3,1
1158,6,1
1159,7,1
1160,8,6
1161,0,1
1162,5,3
1163,2,0
1164,3,1
1165,8,1
1166,1,3
1167,8,2
1168,7,1
1169,7,1
1170,2,6
1171,7,1
1172,2,0
1173,6,1
1174,1,1
1175,1,1
1176,6,6
1177,2,1
1178,8,1
1179,8,0
1180,6,1
1181,6,4
1182,1,1
1183,7,5
1184,8,1
1185,2,0
1186,2,1
1187,2,4
1188,6,1
1189,0,1
1190,1,2
1191,3,1
1192,7,1
1193,8,1
1194,7,1
1195,6,5
1196,7,1
1197,7,1
1198,8,1
1199,4,1
1200,2,2
1201,4,0
1202,7,1
1203,4,1
1204,6,1
1205,1,1
1206,6,1
1207,1,1
1208,0,1
1209,4,1
1210,1,1
1211,6,1
1212,0,6
1213,6,3
1214,5,1
1215,3,1
1216,7,6
1217,7,3
1218,7,2
1219,7,0
1220,2,3
1221,1,3
1222,4,6
1223,1,1
1224,7,3
1225,6,3
1226,0,5
1227,8,3
1228,8,3
1229,1,3
1230,8,3
1231,7,3
1232,1,3
1233,4,3
1234,8,3
1235,4,3
1236,2,6
1237,7,6
1238,1,4
1239,7,3
1240,6,3
1241,8,3
1242,7,3
1243,6,3
1244,1,3
1245,6,3
1246,7,3
1247,6,3
1248,8,5
1249,1,5
1250,5,3
1251,2,5
1252,3,5
1253,8,5
1254,4,5
1255,1,5
1256,6,5
1257,3,5
1258,2,0
1259,2,5
1260,7,5
1261,8,5
1262,1,6
1263,6,5
1264,8,5
1265,7,0
1266,4,5
1267,4,5
1268,8,5
1269,7,5
1270,3,2
1271,6,4
1272,2,0
1273,1,1
1274,7,6
1275,0,4
1276,7,5
1277,2,5
1278,2,5
1279,0,5
1280,3,2
1281,4,2
1282,8,6
1283,3,0
1284,1,0
1285,3,2
1286,2,2
1287,2,5
1288,4,4
1289,2,2
1290,6,2
1291,1,2
1292,5,2
1293,7,2
1294,1,2
1295,6,2
1296,0,3
1297,8,2
1298,5,2
1299,7,2
1300,0,2
1301,0,2
1302,8,2
1303,2,2
1304,3,2
1305,6,2
1306,1,2
1307,7,2
1308,3,3
1309,5,2
1310,2,1
1311,7,2
1312,8,2
1313,7,1
1314,2,1
1315,1,1
1316,6,5
1317,8,1
1318,7,1
1319,8,1
1320,1,1
1321,5,1
1322,8,2
1323,6,1
1324,8,1
1325,3,4
1326,4,1
1327,4,1
1328,4,1
1329,7,3
1330,2,1
1331,5,1
1332,2,0
1333,8,1
1334,8,6
1335,8,5
1336,0,1
1337,4,5
1338,6,1
1339,0,2
1340,8,1
1341,6,5
1342,0,1
1343,6,4
1344,4,6
1345,6,6
1346,8,6
1347,2,6
1348,3,6
1349,7,6
1350,6,6
1351,6,6
1352,7,1
1353,2,2
1354,8,3
1355,7,0
1356,7,4
1357,6,2
1358,7,0
1359,4,6
1360,1,6
1361,7,6
1362,2,6
1363,7,6
1364,4,6
1365,8,2
1366,5,6
1367,3,6
1368,3,6
1369,7,5
1370,1,6
1371,8,6
1372,7,6
1373,3,6
1374,7,2
1375,3,6
1376,8,5
1377,6,2
1378,8,2
1379,1,2
1380,8,1
1381,7,3
1382,7,2
1383,5,2
1384,6,6
1385,7,1
1386,6,2
1387,8,2
1388,8,2
1389,6,2
1390,2,6
1391,7,2
1392,7,1
1393,1,0
1394,2,2
1395,2,2
1396,7,2
1397,1,2
1398,3,2
1399,1,2
1400,4,2
1401,1,4
1402,7,2
1403,3,3
1404,3,4
1405,1,3
1406,7,2
1407,2,2
1408,1,4
1409,1,3
1410,6,3
1411,6,3
1412,5,3
1413,1,3
1414,4,1
1415,5,3
1416,7,3
1417,8,3
1418,8,3
1419,8,0
1420,8,3
1421,3,3
1422,5,0
1423,1,3
1424,2,2
1425,5,5
1426,2,3
1427,7,3
1428,3,3
1429,3,6
1430,6,3
1431,7,3
1432,4,3
1433,6,3
1434,1,1
1435,0,3
1436,0,6
1437,1,3
1438,8,3
1439,4,3
1440,4,1
1441,7,5
1442,2,1
1443,7,1
1444,8,1
1445,0,1
1446,1,4
1447,6,1
1448,6,1
1449,1,1
1450,8,1
1451,1,1
1452,7,1
1453,6,1
1454,6,1
1455,6,2
1456,0,1
1457,7,1
1458,1,4
1459,4,1
1460,2,1
1461,0,4
1462,7,1
1463,1,1
1464,1,0
1465,0,1
1466,3,6
1467,5,1
1468,6,1
1469,0,6
1470,3,3
1471,3,1
1472,3,6
1473,6,6
1474,6,1
1475,4,6
1476,7,6
1477,6,5
1478,7,6
1479,3,6
1480,7,6
1481,7,2
1482,3,6
1483,1,4
1484,6,6
1485,2,6
1486,8,4
1487,8,6
1488,7,3
1489,4,4
1490,6,4
1491,0,6
1492,7,6
1493,6,6
1494,6,6
1495,6,0
1496,8,6
1497,5,6
1498,0,6
1499,1,6
1500,7,6
1501,7,6
1502,7,1
1503,8,6
1504,4,1
1505,1,1
1506,4,1
1507,0,1
1508,7,1
1509,7,1
1510,3,1
1511,0,1
1512,7,1
1513,3,6
1514,2,2
1515,1,4
1516,6,1
1517,6,5
1518,7,1
1519,2,1
1520,8,1
1521,1,1
1522,8,0
1523,2,3
1524,6,2
1525,8,1
1526,0,1
1527,2,1
1528,8,6
1529,2,1
1530,5,1
1531,8,0
1532,2,1
1533,3,1
1534,8,5
1535,8,2
1536,1,4
1537,4,3
1538,1,4
1539,0,4
1540,7,4
1541,1,4
1542,3,5
1543,4,4
1544,6,4
1545,4,3
1546,6,4
1547,6,0
1548,5,4
1549,7,3
1550,6,4
1551,3,4
1552,1,6
1553,7,4
1554,3,4
1555,5,4
1556,4,4
1557,2,4
1558,7,3
1559,6,1
1560,6,4
1561,1,4
1562,6,4
1563,8,2
1564,6,4
1565,8,4
1566,2,4
1567,2,4
1568,7,6
1569,8,6
1570,2,2
1571,7,6
1572,4,6
1573,7,5
1574,6,6
1575,6,4
1576,6,6
1577,2,6
1578,3,1
1579,0,6
1580,8,6
1581,6,0
1582,0,6
1583,7,6
1584,8,6
1585,7,6
1586,6,6
1587,2,1
1588,1,6
1589,3,6
1590,2,6
1591,3,3
1592,7,6
1593,7,6
1594,1,6
1595,2,6
1596,0,6
1597,5,6
1598,1,6
1599,6,2
1600,7,6
1601,7,3
1602,6,6
1603,1,6
1604,2,6
1605,1,6
1606,3,6
1607,8,6
1608,8,6
1609,5,0
1610,3,5
1611,3,6
1612,8,4
1613,6,6
1614,2,6
1615,5,6
1616,7,3
1617,2,6
1618,1,6
1619,8,1
1620,2,2
1621,7,6
1622,6,6
1623,6,6
1624,2,6
1625,6,6
1626,3,6
1627,7,6
1628,2,6
1629,6,6
1630,4,5
1631,7,6
1632,8,6
1633,0,0
1634,6,6
1635,6,1
1636,8,6
1637,7,2
1638,8,5
1639,8,6
1640,2,6
1641,3,6
1642,0,6
1643,8,6
1644,7,5
1645,5,2
1646,5,6
1647,6,6
1648,4,6
1649,7,6
1650,8,6
1651,3,5
1652,2,6
1653,0,6
1654,4,6
1655,4,5
1656,4,6
1657,2,4
1658,0,6
1659,2,6
1660,1,3
1661,7,6
1662,7,6
1663,8,6
1664,6,5
1665,0,2
1666,0,5
1667,8,4
1668,5,0
1669,8,5
1670,8,5
1671,0,6
1672,2,5
1673,7,5
1674,5,1
1675,4,5
1676,1,3
1677,2,5
1678,2,5
1679,2,5
1680,2,5
1681,0,5
1682,3,3
1683,4,5
1684,7,5
1685,7,5
1686,6,5
1687,2,5
1688,4,5
1689,1,5
1690,8,5
1691,1,3
1692,7,5
1693,1,3
1694,1,5
1695,6,5
1696,3,1
1697,5,0
1698,1,2
1699,8,2
1700,8,2
1701,7,2
1702,3,1
1703,2,1
1704,1,3
1705,7,2
1706,6,2
1707,6,2
1708,3,6
1709,2,2
1710,2,2
1711,7,6
1712,6,2
1713,4,2
1714,4,2
1715,8,2
1716,5,2
1717,6,2
1718,8,2
1719,5,5
1720,6,2
1721,5,3
1722,6,2
1723,6,2
1724,3,2
1725,3,2
1726,1,4
1727,6,2
1728,5,1
1729,2,1
1730,4,1
1731,7,1
1732,5,5
1733,8,2
1734,1,1
1735,2,1
1736,1,0
1737,7,3
1738,3,1
1739,8,1
1740,0,1
1741,2,1
1742,7,1
1743,3,1
1744,1,1
1745,8,1
1746,7,1
1747,0,6
1748,7,1
1749,8,1
1750,1,1
1751,4,4
1752,1,1
1753,6,1
1754,4,1
1755,6,1
1756,2,1
1757,2,5
1758,2,1
1759,7,1
1760,2,0
1761,1,5
1762,8,0
1763,8,0
1764,4,0
1765,6,5
1766,5,0
1767,6,0
1768,2,0
1769,8,1
1770,6,0
1771,8,5
1772,4,4
1773,5,3
1774,5,5
1775,2,6
1776,8,0
1777,3,5
1778,2,0
1779,4,0
1780,2,0
1781,7,0
1782,7,0
1783,8,0
1784,8,3
1785,5,4
1786,4,2
1787,6,0
1788,6,0
1789,1,4
1790,6,4
1791,7,0
1792,2,6
1793,7,6
1794,0,6
1795,8,6
1796,3,3
1797,7,6
1798,7,3
1799,4,4
1800,5,3
1801,2,0
1802,5,3
1803,6,6
1804,8,3
1805,2,6
1806,0,4
1807,6,6
1808,6,6
1809,6,3
1810,3,4
1811,2,3
1812,8,6
1813,6,3
1814,6,6
1815,8,1
1816,7,5
1817,2,2
1818,2,6
1819,7,3
1820,8,6
1821,6,0
1822,7,6
1823,0,6
1824,8,2
1825,6,2
1826,8,2
1827,8,2
1828,7,2
1829,7,2
1830,3,2
1831,7,2
1832,0,2
1833,5,2
1834,1,6
1835,7,2
1836,7,5
1837,3,2
1838,8,2
1839,6,2
1840,8,2
1841,2,1
1842,7,1
1843,0,2
1844,4,2
1845,6,2
1846,8,2
1847,6,2
1848,7,0
1849,7,2
1850,6,2
1851,8,4
1852,2,2
1853,7,1
1854,8,3
1855,8,2
1856,2,1
1857,6,1
1858,2,1
1859,1,1
1860,8,1
1861,6,1
1862,7,4
1863,3,2
1864,8,1
1865,1,6
1866,6,1
1867,8,1
1868,7,1
1869,8,4
1870,6,5
1871,5,1
1872,3,1
1873,3,4
1874,1,1
1875,8,1
1876,4,1
1877,8,0
1878,8,1
1879,6,1
1880,6,3
1881,2,1
1882,7,1
1883,4,1
1884,8,1
1885,2,1
1886,2,1
1887,2,1
1888,4,2
1889,6,2
1890,3,2
1891,2,4
1892,2,2
1893,7,4
1894,2,2
1895,1,2
1896,3,2
1897,1,0
1898,6,1
1899,7,2
1900,7,4
1901,1,0
1902,8,6
1903,3,5
1904,7,3
1905,6,2
1906,7,3
1907,7,4
1908,6,5
1909,4,2
1910,6,0
1911,7,2
1912,7,2
1913,2,2
1914,5,2
1915,8,2
1916,6,2
1917,7,2
1918,2,4
1919,4,5
1920,8,4
1921,6,0
1922,1,3
1923,0,4
1924,7,4
1925,6,4
1926,5,4
1927,7,4
1928,2,4
1929,1,4
1930,5,2
1931,5,4
1932,1,2
1933,1,4
1934,0,4
1935,2,4
1936,8,4
1937,7,4
1938,7,4
1939,3,4
1940,6,6
1941,2,4
1942,6,4
1943,6,4
1944,1,5
1945,3,4
1946,3,5
1947,7,4
1948,6,4
1949,7,1
1950,4,4
1951,0,4
1952,8,4
1953,7,4
1954,3,4
1955,8,4
1956,7,4
1957,1,4
1958,3,4
1959,8,4
1960,4,6
1961,7,2
1962,3,4
1963,0,4
1964,3,4
1965,7,0
1966,3,3
1967,7,4
1968,7,0
1969,6,1
1970,2,4
1971,4,5
1972,7,4
1973,6,6
1974,3,4
1975,7,4
1976,2,4
1977,6,6
1978,8,4
1979,6,4
1980,0,4
1981,3,4
1982,7,4
1983,0,4
1984,2,6
1985,0,5
1986,8,5
1987,7,5
1988,7,5
1989,3,3
1990,8,5
1991,5,5
1992,1,5
1993,7,5
1994,6,0
1995,3,5
1996,0,0
1997,7,5
1998,1,5
1999,4,5
2000,8,5
2001,8,5
2002,2,5
2003,1,5
2004,8,5
2005,6,5
2006,7,1
2007,7,5
2008,0,5
2009,4,2
2010,4,5
2011,7,4
2012,6,5
2013,8,5
2014,6,5
2015,3,5
2016,4,2
2017,4,0
2018,8,4
2019,4,5
2020,7,4
2021,5,4
2022,0,4
2023,0,2
2024,1,4
2025,0,4
2026,8,5
2027,7,5
2028,2,5
2029,8,4
2030,0,4
2031,6,4
2032,2,4
2033,0,3
2034,6,6
2035,2,4
2036,2,4
2037,0,4
2038,6,4
2039,5,4
2040,8,4
2041,1,4
2042,8,1
2043,4,4
2044,0,4
2045,0,4
2046,1,4
2047,6,4
2048,1,2
2049,4,2
2050,7,2
2051,1,0
2052,8,2
2053,2,2
2054,8,6
2055,7,2
2056,8,2
2057,5,4
2058,4,2
2059,7,2
2060,8,6
2061,4,2
2062,7,5
2063,6,2
2064,2,2
2065,2,3
2066,8,3
2067,8,2
2068,8,2
2069,5,1
2070,6,2
2071,6,2
2072,0,3
2073,6,2
2074,4,2
2075,3,2
2076,4,3
2077,4,2
2078,4,2
2079,4,2
2080,6,2
2081,1,3
2082,7,2
2083,2,5
2084,8,2
2085,8,2
2086,8,2
2087,8,2
2088,2,2
2089,1,2
2090,3,2
2091,7,2
2092,6,2
2093,1,2
2094,7,2
2095,7,2
2096,7,2
2097,2,2
2098,4,2
2099,7,2
2100,4,4
2101,6,1
2102,6,2
2103,8,3
2104,5,2
2105,4,2
2106,8,2
2107,0,6
2108,6,0
2109,5,2
2110,6,2
2111,7,2
2112,6,4
2113,0,4
2114,6,4
2115,8,3
2116,1,4
2117,2,0
2118,8,2
2119,7,1
2120,8,5
2121,0,4
2122,2,1
2123,7,1
2124,4,4
2125,5,1
2126,2,3
2127,7,4
2128,8,2
2129,6,6
2130,8,2
2131,6,4
2132,1,4
2133,5,3
2134,8,2
2135,7,4
2136,7,4
2137,1,4
