purity,created_at
0.7637499999999999,2021-05-21 17:59:21.636500
0.7637499999999999,2021-05-21 17:59:22.402553
0.7650000000000001,2021-05-21 17:59:23.232455
0.76,2021-05-21 17:59:24.002539
0.75875,2021-05-21 17:59:24.765318
0.76,2021-05-21 17:59:25.515191
0.7637499999999999,2021-05-21 17:59:26.279862
0.76125,2021-05-21 17:59:27.061212
0.765,2021-05-21 17:59:27.826074
0.68,2021-05-21 17:59:29.360563
0.78625,2021-05-21 17:59:30.253511
0.9262499999999999,2021-05-21 17:59:31.091783
0.9125,2021-05-21 17:59:31.891364
0.9225,2021-05-21 17:59:32.717868
0.885,2021-05-21 17:59:33.521225
0.89125,2021-05-21 17:59:34.305118
0.8412499999999999,2021-05-21 17:59:35.109565
0.79125,2021-05-21 17:59:35.935463
0.7250000000000001,2021-05-21 17:59:36.712066
0.725,2021-05-21 17:59:37.569038
0.7262500000000001,2021-05-21 17:59:38.410567
0.72875,2021-05-21 17:59:39.232390
0.7150000000000001,2021-05-21 17:59:40.074953
0.7024999999999999,2021-05-21 17:59:40.904677
0.6950000000000001,2021-05-21 17:59:41.734188
0.6875,2021-05-21 17:59:42.574364
0.68625,2021-05-21 17:59:43.363487
0.6975,2021-05-21 17:59:44.307256
0.70125,2021-05-21 17:59:45.180764
0.685,2021-05-21 17:59:45.995815
0.67125,2021-05-21 17:59:46.765110
0.6775,2021-05-21 17:59:47.622639
0.6725000000000001,2021-05-21 17:59:48.505688
0.6912500000000001,2021-05-21 17:59:49.325754
0.68875,2021-05-21 17:59:50.111341
0.6825000000000001,2021-05-21 17:59:50.863835
0.69875,2021-05-21 17:59:51.626995
0.6875,2021-05-21 17:59:52.458309
0.69125,2021-05-21 17:59:53.221045
0.64,2021-05-21 17:59:54.817313
0.775,2021-05-21 17:59:55.574703
0.8587500000000001,2021-05-21 17:59:56.434988
0.8275,2021-05-21 17:59:57.388690
0.79125,2021-05-21 17:59:58.148543
0.7775,2021-05-21 17:59:58.966249
0.7337499999999999,2021-05-21 17:59:59.818488
0.6387499999999999,2021-05-21 18:00:00.616234
0.70625,2021-05-21 18:00:01.503892
0.6875,2021-05-21 18:00:02.329850
0.6775,2021-05-21 18:00:03.243231
0.7,2021-05-21 18:00:04.004121
0.69625,2021-05-21 18:00:04.781520
0.675,2021-05-21 18:00:05.536523
0.6937500000000001,2021-05-21 18:00:06.263726
0.6799999999999999,2021-05-21 18:00:07.212198
0.68125,2021-05-21 18:00:08.031627
0.6787500000000001,2021-05-21 18:00:08.743304
0.67625,2021-05-21 18:00:09.657656
0.66875,2021-05-21 18:00:10.533486
0.6625000000000001,2021-05-21 18:00:11.324345
0.66125,2021-05-21 18:00:12.112580
0.66125,2021-05-21 18:00:12.973359
0.6387499999999999,2021-05-21 18:00:13.779172
0.615,2021-05-21 18:00:14.621308
0.6174999999999999,2021-05-21 18:00:15.427231
0.62625,2021-05-21 18:00:16.271291
0.63,2021-05-21 18:00:17.057912
0.63,2021-05-21 18:00:17.900572
0.6325000000000001,2021-05-21 18:00:18.766945
0.59125,2021-05-21 18:00:20.252756
0.6112500000000001,2021-05-21 18:00:21.082708
0.62375,2021-05-21 18:00:21.860561
0.62,2021-05-21 18:00:22.717384
0.6225,2021-05-21 18:00:23.496605
0.63,2021-05-21 18:00:24.226071
0.63625,2021-05-21 18:00:25.109935
0.60375,2021-05-21 18:00:26.016887
0.605,2021-05-21 18:00:26.859656
0.60375,2021-05-21 18:00:27.702536
0.60875,2021-05-21 18:00:28.464145
0.6112500000000001,2021-05-21 18:00:29.212826
0.59125,2021-05-21 18:00:30.041239
0.59375,2021-05-21 18:00:30.849151
0.59625,2021-05-21 18:00:31.717779
0.59375,2021-05-21 18:00:32.487879
0.58875,2021-05-21 18:00:33.300188
0.59125,2021-05-21 18:00:35.169127
0.59375,2021-05-21 18:00:37.734246
0.5875,2021-05-21 18:00:39.981151
0.58875,2021-05-21 18:00:42.648073
0.5875,2021-05-21 18:00:45.396442
0.58125,2021-05-21 18:00:47.625892
0.5825,2021-05-21 18:00:49.563332
0.58125,2021-05-21 18:00:52.052463
0.57625,2021-05-21 18:00:54.341143
0.5787500000000001,2021-05-21 18:00:56.964274
0.57875,2021-05-21 18:00:59.259471
0.57625,2021-05-21 18:01:01.572790
0.57875,2021-05-21 18:01:03.927293
0.64,2021-05-21 18:01:08.190836
0.7862499999999999,2021-05-21 18:01:10.359996
0.79375,2021-05-21 18:01:12.760798
0.8400000000000001,2021-05-21 18:01:15.559286
0.82375,2021-05-21 18:01:18.238393
0.82125,2021-05-21 18:01:21.045077
0.8262500000000002,2021-05-21 18:01:23.761040
0.8175,2021-05-21 18:01:26.042674
0.8125,2021-05-21 18:01:26.860926
0.8087500000000001,2021-05-21 18:01:27.644048
0.8287500000000001,2021-05-21 18:01:28.463464
0.82125,2021-05-21 18:01:29.214527
0.8062500000000001,2021-05-21 18:01:30.071705
0.7949999999999999,2021-05-21 18:01:30.898512
0.795,2021-05-21 18:01:31.670729
0.79375,2021-05-21 18:01:32.524651
0.7937500000000001,2021-05-21 18:01:33.314721
0.7887500000000001,2021-05-21 18:01:34.882806
0.7987500000000001,2021-05-21 18:01:36.159791
0.79125,2021-05-21 18:01:38.003223
0.79125,2021-05-21 18:01:39.769817
0.7887500000000001,2021-05-21 18:01:41.651586
0.78375,2021-05-21 18:01:43.100967
0.7849999999999999,2021-05-21 18:01:44.957696
0.7762500000000001,2021-05-21 18:01:46.803386
0.7749999999999999,2021-05-21 18:01:47.840157
0.7725,2021-05-21 18:01:49.474620
0.77125,2021-05-21 18:01:51.282916
0.7675000000000001,2021-05-21 18:01:52.604908
0.75875,2021-05-21 18:01:54.183168
0.5975,2021-05-21 18:01:57.009565
0.66125,2021-05-21 18:01:58.763118
0.6100000000000001,2021-05-21 18:02:00.174221
0.6,2021-05-21 18:02:01.836047
0.60625,2021-05-21 18:02:03.354257
0.67875,2021-05-21 18:02:04.789902
0.64875,2021-05-21 18:02:06.441975
0.65,2021-05-21 18:02:08.254077
0.65625,2021-05-21 18:02:09.791479
0.6625,2021-05-21 18:02:11.598884
0.66875,2021-05-21 18:02:13.272993
0.6787500000000001,2021-05-21 18:02:14.842619
0.68125,2021-05-21 18:02:16.419718
0.7,2021-05-21 18:02:18.146274
0.6950000000000001,2021-05-21 18:02:19.809077
0.6937500000000001,2021-05-21 18:02:21.163494
0.6950000000000001,2021-05-21 18:02:22.849888
0.69375,2021-05-21 18:02:24.449911
0.7,2021-05-21 18:02:25.996675
0.7074999999999999,2021-05-21 18:02:27.968780
0.7124999999999999,2021-05-21 18:02:29.771311
0.71625,2021-05-21 18:02:31.132681
0.7225000000000001,2021-05-21 18:02:32.866041
0.73125,2021-05-21 18:02:34.556854
0.7275,2021-05-21 18:02:35.892584
0.7275,2021-05-21 18:02:37.715768
0.73125,2021-05-21 18:02:39.396852
0.7262500000000001,2021-05-21 18:02:40.855649
0.725,2021-05-21 18:02:42.147487
0.72875,2021-05-21 18:02:43.275988
