purity,created_at
0.7650000000000001,2021-05-21 17:55:01.516264
0.76,2021-05-21 17:55:02.277713
0.75875,2021-05-21 17:55:03.038010
0.76,2021-05-21 17:55:03.775527
0.7637499999999999,2021-05-21 17:55:04.583571
0.76125,2021-05-21 17:55:05.366441
0.765,2021-05-21 17:55:06.132793
0.68,2021-05-21 17:55:07.816522
0.78625,2021-05-21 17:55:08.629553
0.9262499999999999,2021-05-21 17:55:09.419847
0.9125,2021-05-21 17:55:10.129233
0.9225,2021-05-21 17:55:10.868871
0.885,2021-05-21 17:55:11.603031
0.89125,2021-05-21 17:55:12.394517
0.8412499999999999,2021-05-21 17:55:13.267024
0.79125,2021-05-21 17:55:14.143307
0.7250000000000001,2021-05-21 17:55:14.892120
0.725,2021-05-21 17:55:15.647156
0.7262500000000001,2021-05-21 17:55:16.568396
0.72875,2021-05-21 17:55:17.415535
0.7150000000000001,2021-05-21 17:55:18.199575
0.7024999999999999,2021-05-21 17:55:18.982392
0.6950000000000001,2021-05-21 17:55:19.742286
0.6875,2021-05-21 17:55:20.511444
0.68625,2021-05-21 17:55:21.386966
0.6975,2021-05-21 17:55:22.121111
0.70125,2021-05-21 17:55:22.895457
0.685,2021-05-21 17:55:23.644750
0.67125,2021-05-21 17:55:24.474386
0.6775,2021-05-21 17:55:25.211614
0.6725000000000001,2021-05-21 17:55:25.915625
0.6912500000000001,2021-05-21 17:55:26.633873
0.68875,2021-05-21 17:55:27.385386
0.6825000000000001,2021-05-21 17:55:28.223909
0.69875,2021-05-21 17:55:29.005556
0.6875,2021-05-21 17:55:29.811655
0.69125,2021-05-21 17:55:30.565468
0.64,2021-05-21 17:55:32.033084
0.775,2021-05-21 17:55:32.896530
0.8587500000000001,2021-05-21 17:55:33.798799
0.8275,2021-05-21 17:55:34.813830
0.79125,2021-05-21 17:55:35.597436
0.7775,2021-05-21 17:55:36.307158
0.7337499999999999,2021-05-21 17:55:37.074038
0.6387499999999999,2021-05-21 17:55:38.002235
0.70625,2021-05-21 17:55:38.877864
0.6875,2021-05-21 17:55:39.640110
0.6775,2021-05-21 17:55:40.443447
0.7,2021-05-21 17:55:41.299898
0.69625,2021-05-21 17:55:42.122349
0.675,2021-05-21 17:55:42.819137
0.6937500000000001,2021-05-21 17:55:43.684120
0.6799999999999999,2021-05-21 17:55:44.439022
0.68125,2021-05-21 17:55:45.307324
0.6787500000000001,2021-05-21 17:55:46.041587
0.67625,2021-05-21 17:55:46.852667
0.66875,2021-05-21 17:55:47.597440
0.6625000000000001,2021-05-21 17:55:48.395399
0.66125,2021-05-21 17:55:49.185203
0.66125,2021-05-21 17:55:49.993051
0.6387499999999999,2021-05-21 17:55:50.757095
0.615,2021-05-21 17:55:51.621204
0.6174999999999999,2021-05-21 17:55:52.364790
0.62625,2021-05-21 17:55:53.099557
0.63,2021-05-21 17:55:53.931759
0.63,2021-05-21 17:55:54.668515
0.6325000000000001,2021-05-21 17:55:55.492078
0.59125,2021-05-21 17:55:56.971631
0.6112500000000001,2021-05-21 17:55:57.795106
0.62375,2021-05-21 17:55:58.702784
0.62,2021-05-21 17:55:59.520501
0.6225,2021-05-21 17:56:00.314648
0.63,2021-05-21 17:56:01.063523
0.63625,2021-05-21 17:56:01.827906
0.60375,2021-05-21 17:56:02.571488
0.605,2021-05-21 17:56:03.390985
0.60375,2021-05-21 17:56:04.209683
0.60875,2021-05-21 17:56:05.011149
0.6112500000000001,2021-05-21 17:56:05.818279
0.59125,2021-05-21 17:56:06.618785
0.59375,2021-05-21 17:56:07.365841
0.59625,2021-05-21 17:56:08.106187
0.59375,2021-05-21 17:56:08.898363
0.58875,2021-05-21 17:56:09.675810
0.59125,2021-05-21 17:56:10.457204
0.59375,2021-05-21 17:56:11.190208
0.5875,2021-05-21 17:56:11.917143
0.58875,2021-05-21 17:56:12.768552
0.5875,2021-05-21 17:56:13.529457
0.58125,2021-05-21 17:56:14.311046
0.5825,2021-05-21 17:56:15.031073
0.58125,2021-05-21 17:56:15.787895
0.57625,2021-05-21 17:56:16.634461
0.5787500000000001,2021-05-21 17:56:17.417996
0.57875,2021-05-21 17:56:18.270932
0.57625,2021-05-21 17:56:18.985432
0.57875,2021-05-21 17:56:19.759709
